x,y,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,ENG_PROVINCE_NAME,LOCAL_YEAR,PROVINCE_CODE,DAYS_WITH_PRECIP_GE_1MM,SNOW_ON_GROUND_LAST_DAY,DAYS_WITH_VALID_MAX_TEMP,TOTAL_SNOWFALL,NORMAL_SNOWFALL,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,MEAN_TEMPERATURE,LOCAL_MONTH,ID,LATITUDE,NORMAL_MEAN_TEMPERATURE,NORMAL_PRECIPITATION,STATION_NAME,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_MEAN_TEMP,LAST_UPDATED,DAYS_WITH_VALID_MIN_TEMP,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE
-140.8675,62.41027777777778,,YUKON,2100160,1130.9,27.8,31,YUKON TERRITORY,2000,YT,7,21,27,27.8,13.85,,,-23.885185185185186,1,1518.2000.1,62.410,-25.21,13.85,BEAVER CREEK A,0,27,2014-07-31 11:49:02,31,31,-140.868,2000-01,-3,-47
-140.8675,62.41027777777778,,YUKON,2100160,919.6,0,29,YUKON TERRITORY,2000,YT,0,18,29,0,13.94,,,-13.710344827586207,2,1518.2000.2,62.410,-19.86,13.94,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2000-02,7,-28.5
-140.8675,62.41027777777778,,YUKON,2100160,836.5,1.8,31,YUKON TERRITORY,2000,YT,1,11,31,1.8,12.9,,,-8.983870967741936,3,1518.2000.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-03,6,-29
-140.8675,62.41027777777778,,YUKON,2100160,590.3,17.1,30,YUKON TERRITORY,2000,YT,6,0,30,4,7.47,,,-1.6766666666666667,4,1518.2000.4,62.410,-1.27,8.84,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2000-04,10.5,-20.5
-140.8675,62.41027777777778,,YUKON,2100160,410.8,46,31,YUKON TERRITORY,2000,YT,9,0,31,4.2,4.11,,,4.748387096774193,5,1518.2000.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-05,17,-6.5
-140.8675,62.41027777777778,,YUKON,2100160,168.3,97.4,30,YUKON TERRITORY,2000,YT,14,0,30,0,,,,12.39,6,1518.2000.6,62.410,12.36,72,BEAVER CREEK A,0,30,2023-07-18 10:48:40,30,30,-140.868,2000-06,27,0
-140.8675,62.41027777777778,,YUKON,2100160,132.5,102.2,31,YUKON TERRITORY,2000,YT,18,0,31,0,,,,13.725806451612904,7,1518.2000.7,62.410,14.08,101.25,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-07,26.5,4
-140.8675,62.41027777777778,,YUKON,2100160,280.5,115.8,31,YUKON TERRITORY,2000,YT,18,0,31,0,0.39,,,8.951612903225806,8,1518.2000.8,62.410,11.34,57.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-08,27,-4.5
-140.8675,62.41027777777778,,YUKON,2100160,434.1,142,30,YUKON TERRITORY,2000,YT,22,14,30,35.8,9.14,,,3.53,9,1518.2000.9,62.410,4.62,36.89,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2000-09,17,-9
-140.8675,62.41027777777778,,YUKON,2100160,805.8,32.3,31,YUKON TERRITORY,2000,YT,10,23,31,28.4,24.1,,,-7.993548387096774,10,1518.2000.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-10,8,-25.5
-140.8675,62.41027777777778,,YUKON,2100160,1042.5,3.8,30,YUKON TERRITORY,2000,YT,1,19,30,3.8,19.21,,,-16.75,11,1518.2000.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2000-11,-4,-31
-140.8675,62.41027777777778,,YUKON,2100160,1275.3,9.3,31,YUKON TERRITORY,2000,YT,3,27,31,9.3,12.81,,,-23.138709677419357,12,1518.2000.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2000-12,-7,-40
-140.8675,62.41027777777778,,YUKON,2100160,1158.6,9.8,31,YUKON TERRITORY,2001,YT,4,33,31,9.8,13.85,,,-19.374193548387098,1,1518.2001.1,62.410,-25.21,13.85,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-01,2,-37.5
-140.8675,62.41027777777778,,YUKON,2100160,1010.7,25,28,YUKON TERRITORY,2001,YT,6,35,28,25,13.94,,,-18.09642857142857,2,1518.2001.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2001-02,5.5,-33
-140.8675,62.41027777777778,,YUKON,2100160,949.1,5,31,YUKON TERRITORY,2001,YT,4,31,31,5,12.9,,,-12.616129032258064,3,1518.2001.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-03,6,-38
-140.8675,62.41027777777778,,YUKON,2100160,527.3,12,30,YUKON TERRITORY,2001,YT,3,0,30,12,7.47,,,-0.18275862068965518,4,1518.2001.4,62.410,-1.27,8.84,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,30,-140.868,2001-04,10,-19
-140.8675,62.41027777777778,,YUKON,2100160,415.3,64.8,31,YUKON TERRITORY,2001,YT,13,0,31,2,4.11,,,4.603225806451613,5,1518.2001.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-05,15,-7.5
-140.8675,62.41027777777778,,YUKON,2100160,142.8,91.9,30,YUKON TERRITORY,2001,YT,14,0,30,0,,,,13.075862068965517,6,1518.2001.6,62.410,12.36,72,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,30,-140.868,2001-06,25.5,0.5
-140.8675,62.41027777777778,,YUKON,2100160,141.1,189.9,31,YUKON TERRITORY,2001,YT,18,0,31,0,,,,13.480645161290322,7,1518.2001.7,62.410,14.08,101.25,BEAVER CREEK A,1,31,2014-07-31 11:49:02,31,31,-140.868,2001-07,29,3
-140.8675,62.41027777777778,,YUKON,2100160,177,50.3,31,YUKON TERRITORY,2001,YT,15,0,31,0,0.39,,,12.290322580645162,8,1518.2001.8,62.410,11.34,57.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-08,25.5,-2
-140.8675,62.41027777777778,,YUKON,2100160,398.3,51.6,30,YUKON TERRITORY,2001,YT,10,0,30,0,9.14,,,4.723333333333334,9,1518.2001.9,62.410,4.62,36.89,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2001-09,17,-8
-140.8675,62.41027777777778,,YUKON,2100160,786.2,71.4,31,YUKON TERRITORY,2001,YT,13,,31,66.1,24.1,,,-7.361290322580645,10,1518.2001.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-10,10.5,-23
-140.8675,62.41027777777778,,YUKON,2100160,1128.6,19.2,30,YUKON TERRITORY,2001,YT,4,30,30,19.2,19.21,,,-19.62,11,1518.2001.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2001-11,-7.5,-42
-140.8675,62.41027777777778,,YUKON,2100160,1433.2,5.8,31,YUKON TERRITORY,2001,YT,3,31,31,5.8,12.81,,,-28.232258064516127,12,1518.2001.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2001-12,-4.5,-46
-140.8675,62.41027777777778,,YUKON,2100160,1169.6,21.9,31,YUKON TERRITORY,2002,YT,3,43,31,21.9,13.85,,,-20.986666666666668,1,1518.2002.1,62.410,-25.21,13.85,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,31,-140.868,2002-01,-3.5,-42
-140.8675,62.41027777777778,,YUKON,2100160,1098.5,5.4,28,YUKON TERRITORY,2002,YT,2,42,28,5.4,13.94,,,-21.232142857142858,2,1518.2002.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2002-02,-1,-38
-140.8675,62.41027777777778,,YUKON,2100160,1069.3,10.6,31,YUKON TERRITORY,2002,YT,3,42,31,10.6,12.9,,,-16.493548387096773,3,1518.2002.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2002-03,1,-36.5
-140.8675,62.41027777777778,,YUKON,2100160,744.2,3,30,YUKON TERRITORY,2002,YT,1,3,30,3,7.47,,,-6.806666666666667,4,1518.2002.4,62.410,-1.27,8.84,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2002-04,15,-31.5
-140.8675,62.41027777777778,,YUKON,2100160,355.8,43.8,31,YUKON TERRITORY,2002,YT,6,0,31,0.4,4.11,,,6.52258064516129,5,1518.2002.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2002-05,26,-13.5
-140.8675,62.41027777777778,,YUKON,2100160,131,135.2,31,YUKON TERRITORY,2002,YT,15,0,31,0,,,,13.7,7,1518.2002.7,62.410,14.08,101.25,BEAVER CREEK A,2,30,2014-07-31 11:49:02,30,31,-140.868,2002-07,28,1
-140.8675,62.41027777777778,,YUKON,2100160,232.6,56,31,YUKON TERRITORY,2002,YT,13,0,31,0,0.39,,,10.496774193548386,8,1518.2002.8,62.410,11.34,57.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2002-08,26.5,-1
-140.8675,62.41027777777778,,YUKON,2100160,382.6,43,30,YUKON TERRITORY,2002,YT,13,0,30,2,9.14,,,5.246666666666667,9,1518.2002.9,62.410,4.62,36.89,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2002-09,20,-7
-140.8675,62.41027777777778,,YUKON,2100160,592.2,19.2,31,YUKON TERRITORY,2002,YT,7,0,31,5.4,24.1,,,-1.103225806451613,10,1518.2002.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2002-10,13,-13
-140.8675,62.41027777777778,,YUKON,2100160,846.6,11,30,YUKON TERRITORY,2002,YT,3,9,30,11,19.21,,,-10.22,11,1518.2002.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2002-11,3.5,-24
-140.8675,62.41027777777778,,YUKON,2100160,1187.8,17.2,31,YUKON TERRITORY,2002,YT,4,15,31,17.2,12.81,,,-20.316129032258065,12,1518.2002.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2002-12,-9.5,-38.5
-140.8675,62.41027777777778,,YUKON,2100160,1261.2,6.4,31,YUKON TERRITORY,2003,YT,3,20,31,6.4,13.85,,,-22.683870967741935,1,1518.2003.1,62.410,-25.21,13.85,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2003-01,-9,-40
-140.8675,62.41027777777778,,YUKON,2100160,900.6,7.6,28,YUKON TERRITORY,2003,YT,3,18,28,7.6,13.94,,,-14.164285714285715,2,1518.2003.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2003-02,1,-36
-140.8675,62.41027777777778,,YUKON,2100160,995.2,10.2,31,YUKON TERRITORY,2003,YT,5,23,31,10.2,12.9,,,-14.103225806451613,3,1518.2003.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2003-03,3,-43
-140.8675,62.41027777777778,,YUKON,2100160,584.1,11,30,YUKON TERRITORY,2003,YT,3,0,30,11,7.47,,,-1.47,4,1518.2003.4,62.410,-1.27,8.84,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2003-04,22,-31
-140.8675,62.41027777777778,,YUKON,2100160,369.7,52.4,31,YUKON TERRITORY,2003,YT,9,0,31,0,4.11,,,6.074193548387097,5,1518.2003.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2003-05,21,-10
-140.8675,62.41027777777778,,YUKON,2100160,89.6,35,31,YUKON TERRITORY,2003,YT,10,0,30,0,,,,15.153333333333334,7,1518.2003.7,62.410,14.08,101.25,BEAVER CREEK A,4.2,30,2014-07-31 11:49:02,30,31,-140.868,2003-07,27.5,1.5
-140.8675,62.41027777777778,,YUKON,2100160,207.2,41,31,YUKON TERRITORY,2003,YT,9,0,31,0,0.39,,,11.093333333333334,8,1518.2003.8,62.410,11.34,57.08,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,31,-140.868,2003-08,29,-2
-140.8675,62.41027777777778,,YUKON,2100160,665.7,6,31,YUKON TERRITORY,2003,YT,3,5,31,6,24.1,,,-3.4741935483870967,10,1518.2003.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2003-10,20.5,-22
-140.8675,62.41027777777778,,YUKON,2100160,1082.5,27.9,30,YUKON TERRITORY,2003,YT,7,19,30,27.9,19.21,,,-18.083333333333332,11,1518.2003.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2003-11,-1.5,-40.5
-140.8675,62.41027777777778,,YUKON,2100160,1338.9,15.8,31,YUKON TERRITORY,2003,YT,5,27,31,15.8,12.81,,,-25.190322580645162,12,1518.2003.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2003-12,-11.5,-39
-140.8675,62.41027777777778,,YUKON,2100160,1524.5,13.6,31,YUKON TERRITORY,2004,YT,4,41,31,13.6,13.85,,,-31.177419354838708,1,1518.2004.1,62.410,-25.21,13.85,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2004-01,-5,-49.5
-140.8675,62.41027777777778,,YUKON,2100160,978.9,8,29,YUKON TERRITORY,2004,YT,3,38,29,8,13.94,,,-15.755172413793103,2,1518.2004.2,62.410,-19.86,13.94,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2004-02,2.5,-37
-140.8675,62.41027777777778,,YUKON,2100160,1015.7,24.2,31,YUKON TERRITORY,2004,YT,7,47,31,24.2,12.9,,,-14.764516129032257,3,1518.2004.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2004-03,7,-36.5
-140.8675,62.41027777777778,,YUKON,2100160,523.6,1,30,YUKON TERRITORY,2004,YT,1,0,30,1,7.47,,,0.5466666666666666,4,1518.2004.4,62.410,-1.27,8.84,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2004-04,19.5,-32
-140.8675,62.41027777777778,,YUKON,2100160,269,34.8,31,YUKON TERRITORY,2004,YT,10,0,31,1,4.11,,,9.32258064516129,5,1518.2004.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2004-05,23.5,-5
-140.8675,62.41027777777778,,YUKON,2100160,85,20.2,30,YUKON TERRITORY,2004,YT,5,0,30,0,,,,16.06,6,1518.2004.6,62.410,12.36,72,BEAVER CREEK A,26.8,30,2014-07-31 11:49:02,30,30,-140.868,2004-06,31,-1
-140.8675,62.41027777777778,,YUKON,2100160,86.2,67.4,31,YUKON TERRITORY,2004,YT,13,0,31,0,,,,15.26774193548387,7,1518.2004.7,62.410,14.08,101.25,BEAVER CREEK A,1.5,31,2014-07-31 11:49:02,31,31,-140.868,2004-07,28.5,3.5
-140.8675,62.41027777777778,,YUKON,2100160,141.1,10,31,YUKON TERRITORY,2004,YT,3,0,31,0,0.39,,,13.448387096774194,8,1518.2004.8,62.410,11.34,57.08,BEAVER CREEK A,0,31,2023-07-18 15:12:31,31,31,-140.868,2004-08,27,-0.5
-140.8675,62.41027777777778,,YUKON,2100160,475.3,40,30,YUKON TERRITORY,2004,YT,8,0,30,16.2,9.14,,,2.1566666666666667,9,1518.2004.9,62.410,4.62,36.89,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2004-09,18,-9.5
-140.8675,62.41027777777778,,YUKON,2100160,681.2,24.2,31,YUKON TERRITORY,2004,YT,8,8,31,14,24.1,,,-3.9741935483870967,10,1518.2004.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2004-10,8.5,-21.5
-140.8675,62.41027777777778,,YUKON,2100160,1052,6.2,30,YUKON TERRITORY,2004,YT,3,11,30,6.2,19.21,,,-17.066666666666666,11,1518.2004.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2004-11,2,-36
-140.8675,62.41027777777778,,YUKON,2100160,1277,22.2,31,YUKON TERRITORY,2004,YT,8,27,31,22.2,12.81,,,-23.193548387096776,12,1518.2004.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2023-07-18 15:26:00,31,31,-140.868,2004-12,1,-42
-140.8675,62.41027777777778,,YUKON,2100160,1282.8,17.6,31,YUKON TERRITORY,2005,YT,5,36,31,17.6,13.85,,,-23.38064516129032,1,1518.2005.1,62.410,-25.21,13.85,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-01,0,-50
-140.8675,62.41027777777778,,YUKON,2100160,1074.7,9.4,28,YUKON TERRITORY,2005,YT,2,45,28,9.4,13.94,,,-20.382142857142856,2,1518.2005.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2005-02,-2.5,-45
-140.8675,62.41027777777778,,YUKON,2100160,808.2,8.6,31,YUKON TERRITORY,2005,YT,2,24,31,8.6,12.9,,,-8.070967741935483,3,1518.2005.3,62.410,-12.33,12.9,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-03,9.5,-25.5
-140.8675,62.41027777777778,,YUKON,2100160,526.8,1.6,30,YUKON TERRITORY,2005,YT,1,0,30,1.6,7.47,,,0.44,4,1518.2005.4,62.410,-1.27,8.84,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2005-04,18.5,-22
-140.8675,62.41027777777778,,YUKON,2100160,265.8,51,31,YUKON TERRITORY,2005,YT,8,0,31,0,4.11,,,9.425806451612903,5,1518.2005.5,62.410,6.64,39.69,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-05,23.5,-6
-140.8675,62.41027777777778,,YUKON,2100160,163.1,92.2,30,YUKON TERRITORY,2005,YT,13,0,30,0,,,,12.563333333333333,6,1518.2005.6,62.410,12.36,72,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2005-06,26,-1.5
-140.8675,62.41027777777778,,YUKON,2100160,165.7,172.8,31,YUKON TERRITORY,2005,YT,14,0,31,0,,,,12.654838709677419,7,1518.2005.7,62.410,14.08,101.25,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-07,25.5,1
-140.8675,62.41027777777778,,YUKON,2100160,162.1,37.6,31,YUKON TERRITORY,2005,YT,11,0,31,0,0.39,,,12.82258064516129,8,1518.2005.8,62.410,11.34,57.08,BEAVER CREEK A,1.6,31,2014-07-31 11:49:02,31,31,-140.868,2005-08,29.5,-3.5
-140.8675,62.41027777777778,,YUKON,2100160,338.4,13.8,30,YUKON TERRITORY,2005,YT,4,0,30,0,9.14,,,6.3310344827586205,9,1518.2005.9,62.410,4.62,36.89,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,30,-140.868,2005-09,17.5,-8.5
-140.8675,62.41027777777778,,YUKON,2100160,697.2,26.6,31,YUKON TERRITORY,2005,YT,8,8,31,18.6,24.1,,,-4.490322580645161,10,1518.2005.10,62.410,-6.21,28.08,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-10,8,-18
-140.8675,62.41027777777778,,YUKON,2100160,1111.5,20.3,30,YUKON TERRITORY,2005,YT,8,25,30,20.3,19.21,,,-19.05,11,1518.2005.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2005-11,5,-40
-140.8675,62.41027777777778,,YUKON,2100160,1149.2,2.2,31,YUKON TERRITORY,2005,YT,1,26,31,2.2,12.81,,,-19.070967741935483,12,1518.2005.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2005-12,4,-38
-140.8675,62.41027777777778,,YUKON,2100160,1421.6,8.6,31,YUKON TERRITORY,2006,YT,4,31,31,8.6,13.85,,,-27.858064516129033,1,1518.2006.1,62.410,-25.21,13.85,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2006-01,-14,-46
-140.8675,62.41027777777778,,YUKON,2100160,1009,6.4,28,YUKON TERRITORY,2006,YT,3,37,28,6.4,13.94,,,-18.035714285714285,2,1518.2006.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2006-02,7,-43.5
-140.8675,62.41027777777778,,YUKON,2100160,411.9,29,22,YUKON TERRITORY,2007,YT,3,,22,29,7.47,,,-0.7227272727272728,4,1518.2007.4,62.410,-1.27,8.84,BEAVER CREEK A,0,22,2014-07-31 11:49:02,22,22,-140.868,2007-04,12,-25
-140.8675,62.41027777777778,,YUKON,2100160,166.2,100.9,29,YUKON TERRITORY,2009,YT,15,,29,0,,,,12.331034482758621,6,1518.2009.6,62.410,12.36,72,BEAVER CREEK A,1.8,29,2014-07-31 11:49:02,29,29,-140.868,2009-06,28,-1.5
-140.8675,62.41027777777778,,YUKON,2100160,75.9,36.6,31,YUKON TERRITORY,2009,YT,9,0,31,0,,,,15.835483870967742,7,1518.2009.7,62.410,14.08,101.25,BEAVER CREEK A,8.8,31,2014-07-31 11:49:02,31,31,-140.868,2009-07,32,1
-140.8675,62.41027777777778,,YUKON,2100160,228.9,13.2,30,YUKON TERRITORY,2009,YT,3,0,18,0,9.14,,,5.283333333333333,9,1518.2009.9,62.410,4.62,36.89,BEAVER CREEK A,0,18,2014-07-31 11:49:02,18,30,-140.868,2009-09,19.5,-10
-140.8675,62.41027777777778,,YUKON,2100160,1108,17.4,30,YUKON TERRITORY,2009,YT,8,35,30,17.4,19.21,,,-18.933333333333334,11,1518.2009.11,62.410,-18.98,19.21,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2009-11,-3.5,-34
-140.8675,62.41027777777778,,YUKON,2100160,584.9,6.8,27,YUKON TERRITORY,2010,YT,2,,17,6.8,13.94,,,-16.405882352941177,2,1518.2010.2,62.410,-19.86,13.94,BEAVER CREEK A,0,17,2014-07-31 11:49:02,17,27,-140.868,2010-02,-1,-30
-140.8675,62.41027777777778,,YUKON,2100160,868.4,12.8,30,YUKON TERRITORY,2010,YT,5,,30,12.8,12.9,,,-10.946666666666667,3,1518.2010.3,62.410,-12.33,12.9,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2010-03,8.5,-30.5
-140.8675,62.41027777777778,,YUKON,2100160,517.3,3.5,29,YUKON TERRITORY,2010,YT,2,,29,3.5,7.47,,,0.16206896551724137,4,1518.2010.4,62.410,-1.27,8.84,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2010-04,15.8,-18
-140.8675,62.41027777777778,,YUKON,2100160,274.6,19.2,28,YUKON TERRITORY,2010,YT,4,,28,0,4.11,,,8.192857142857143,5,1518.2010.5,62.410,6.64,39.69,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2010-05,25,-6
-140.8675,62.41027777777778,,YUKON,2100160,181.9,122.8,29,YUKON TERRITORY,2010,YT,16,,29,0,,,,11.727586206896552,6,1518.2010.6,62.410,12.36,72,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2010-06,24,1
-140.8675,62.41027777777778,,YUKON,2100160,128.1,159.6,30,YUKON TERRITORY,2010,YT,15,,30,0,,,,13.73,7,1518.2010.7,62.410,14.08,101.25,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2010-07,27,3
-140.8675,62.41027777777778,,YUKON,2100160,163.9,65.6,30,YUKON TERRITORY,2010,YT,14,,30,0,0.39,,,12.806666666666667,8,1518.2010.8,62.410,11.34,57.08,BEAVER CREEK A,8.1,30,2014-07-31 11:49:02,30,30,-140.868,2010-08,29.5,-0.5
-140.8675,62.41027777777778,,YUKON,2100160,388.4,57.5,30,YUKON TERRITORY,2010,YT,9,0,30,4.1,9.14,,,5.053333333333334,9,1518.2010.9,62.410,4.62,36.89,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2010-09,19.5,-14
-140.8675,62.41027777777778,,YUKON,2100160,431.8,19.2,30,YUKON TERRITORY,2010,YT,4,,18,19.2,24.1,,,-5.988888888888889,10,1518.2010.10,62.410,-6.21,28.08,BEAVER CREEK A,0,18,2014-07-31 11:49:02,18,30,-140.868,2010-10,11.5,-24
-140.8675,62.41027777777778,,YUKON,2100160,895.8,46,29,YUKON TERRITORY,2010,YT,11,,29,46,19.21,,,-12.889655172413793,11,1518.2010.11,62.410,-18.98,19.21,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2010-11,7.5,-30
-140.8675,62.41027777777778,,YUKON,2100160,1404.8,22.7,31,YUKON TERRITORY,2010,YT,8,69,31,22.7,12.81,,,-27.316129032258065,12,1518.2010.12,62.410,-23.58,13.53,BEAVER CREEK A,0,31,2014-07-31 11:49:02,31,31,-140.868,2010-12,-12,-42.5
-140.8675,62.41027777777778,,YUKON,2100160,893.8,19.4,30,YUKON TERRITORY,2011,YT,6,,21,19.4,13.85,,,-24.561904761904763,1,1518.2011.1,62.410,-25.21,13.85,BEAVER CREEK A,0,21,2014-07-31 11:49:02,21,30,-140.868,2011-01,-9,-49
-140.8675,62.41027777777778,,YUKON,2100160,1119.3,26.6,28,YUKON TERRITORY,2011,YT,7,113,28,26.6,13.94,,,-21.975,2,1518.2011.2,62.410,-19.86,13.94,BEAVER CREEK A,0,28,2014-07-31 11:49:02,28,28,-140.868,2011-02,-5,-44
-140.8675,62.41027777777778,,YUKON,2100160,494,0,30,YUKON TERRITORY,2011,YT,0,,13,0,12.9,,,-20,3,1518.2011.3,62.410,-12.33,12.9,BEAVER CREEK A,0,13,2014-07-31 11:49:02,13,30,-140.868,2011-03,7.5,-42
-140.8675,62.41027777777778,,YUKON,2100160,574.8,14.6,29,YUKON TERRITORY,2011,YT,3,,29,14.6,7.47,,,-1.8206896551724139,4,1518.2011.4,62.410,-1.27,8.84,BEAVER CREEK A,0,29,2014-07-31 11:49:02,29,29,-140.868,2011-04,12,-21.5
-140.8675,62.41027777777778,,YUKON,2100160,308.5,11.6,30,YUKON TERRITORY,2011,YT,3,,30,11.6,4.11,,,7.716666666666667,5,1518.2011.5,62.410,6.64,39.69,BEAVER CREEK A,0,30,2014-07-31 11:49:02,30,30,-140.868,2011-05,25.5,-5
-140.8675,62.41027777777778,,YUKON,2100160,174,77.4,29,YUKON TERRITORY,2011,YT,15,,29,0,,,,12.03448275862069,6,1518.2011.6,62.410,12.36,72,BEAVER CREEK A,1,29,2014-07-31 11:49:02,29,29,-140.868,2011-06,27,0
