"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59"
"T2E","T2E",38.40,4945.00,1160.00,1405.00,2350.00,6210.00,1465.00,10.00,0.00,2.00,39600.00,44000.00,35010.00,25790.00,8660.00,560.00,35010.00,9525.00,8135.00,17350.00,7245.00,3415.00,1945.00,1785.00,100.00,17455.00,8325.00,9130.00,0.00,17455.00,5280.00,12170.00,17455.00,4455.00,5415.00,1720.00,1250.00,740.00,975.00,1445.00,1465.00,17340.00,12850.00,4485.00,9130.00,14.50,33.80,24.30,1200.00,1262.00,12890.00,3690.00,6360.00,1845.00,470.00,525.00,18055.00,18290.00
"T2G","T2G",36.40,1335.00,200.00,520.00,410.00,1275.00,5670.00,5.00,0.00,1.60,38400.00,42800.00,15110.00,10370.00,4065.00,675.00,15110.00,4905.00,2940.00,7270.00,3600.00,1950.00,1170.00,430.00,55.00,9400.00,3460.00,5940.00,0.00,9400.00,5525.00,3870.00,9400.00,1750.00,1290.00,785.00,565.00,650.00,1190.00,1365.00,1800.00,9325.00,6515.00,2810.00,5935.00,22.90,33.90,22.20,1310.00,1269.00,5355.00,1665.00,2470.00,850.00,165.00,200.00,9005.00,7590.00
"T2H","T2H",40.80,1925.00,120.00,190.00,105.00,1215.00,745.00,0.00,0.00,2.10,34800.00,38400.00,8980.00,6315.00,2495.00,170.00,8975.00,2710.00,1865.00,4400.00,2150.00,1415.00,430.00,290.00,15.00,4300.00,2235.00,2070.00,0.00,4300.00,915.00,3390.00,4300.00,1290.00,1865.00,265.00,285.00,130.00,125.00,80.00,260.00,4285.00,3140.00,1145.00,2065.00,20.10,35.10,25.10,1180.00,1191.00,3685.00,1165.00,1550.00,625.00,145.00,195.00,4635.00,4590.00
"T2J","T2J",45.20,12530.00,510.00,1605.00,130.00,2095.00,195.00,5.00,35.00,2.40,43200.00,48800.00,41105.00,33370.00,7415.00,320.00,41105.00,8140.00,7945.00,25020.00,5150.00,2795.00,1385.00,775.00,190.00,17030.00,13505.00,3520.00,0.00,17030.00,2355.00,14675.00,17030.00,555.00,12590.00,2270.00,745.00,325.00,415.00,75.00,55.00,16950.00,13835.00,3120.00,3525.00,8.50,33.60,18.50,1300.00,1414.00,13280.00,3630.00,6370.00,2255.00,485.00,540.00,20775.00,21130.00
"T2K","T2K",40.40,7295.00,1460.00,2045.00,1305.00,2195.00,230.00,0.00,0.00,2.40,36000.00,39200.00,34340.00,25105.00,8685.00,545.00,34340.00,9565.00,7030.00,17745.00,7040.00,3230.00,2055.00,1705.00,45.00,14515.00,8450.00,6070.00,0.00,14515.00,1785.00,12730.00,14515.00,3305.00,8605.00,1315.00,585.00,135.00,175.00,165.00,230.00,14445.00,11175.00,3265.00,6070.00,10.50,32.60,22.80,1300.00,1314.00,11625.00,2675.00,5830.00,2010.00,500.00,605.00,17130.00,17545.00
"T2L","T2L",38.00,3795.00,90.00,610.00,180.00,820.00,650.00,0.00,0.00,2.30,38000.00,42000.00,14410.00,10130.00,3100.00,1180.00,14410.00,4500.00,2840.00,7070.00,2605.00,1725.00,585.00,260.00,25.00,6115.00,3620.00,2495.00,0.00,6115.00,1320.00,4795.00,6115.00,1115.00,3500.00,260.00,160.00,120.00,140.00,460.00,370.00,6020.00,4475.00,1540.00,2495.00,3.40,45.50,18.60,1380.00,1410.00,4415.00,1235.00,2110.00,720.00,170.00,175.00,7290.00,7060.00
"T2M","T2M",36.80,3725.00,1445.00,210.00,1690.00,1785.00,120.00,10.00,0.00,2.30,40800.00,45600.00,20190.00,15170.00,4035.00,975.00,20185.00,5265.00,4110.00,10805.00,3305.00,1965.00,885.00,445.00,15.00,9030.00,4905.00,4125.00,0.00,9030.00,800.00,8225.00,9030.00,3345.00,1800.00,580.00,535.00,380.00,580.00,915.00,905.00,8955.00,6805.00,2150.00,4130.00,7.50,32.80,18.50,1270.00,1362.00,6400.00,1665.00,3155.00,1000.00,220.00,360.00,10560.00,9920.00
"T2N","T2N",37.60,4235.00,1055.00,500.00,840.00,3805.00,1415.00,20.00,0.00,2.10,45600.00,51600.00,25175.00,19120.00,4990.00,1060.00,25180.00,6535.00,5575.00,13065.00,4020.00,2580.00,995.00,405.00,40.00,11955.00,6075.00,5880.00,0.00,11955.00,3160.00,8790.00,11955.00,2750.00,3425.00,1130.00,1120.00,705.00,760.00,1095.00,965.00,11805.00,8735.00,3070.00,5885.00,9.90,37.70,20.80,1250.00,1392.00,7910.00,2465.00,3845.00,1165.00,145.00,290.00,12575.00,13230.00
"T2P","T2P",35.20,125.00,5.00,95.00,0.00,215.00,7820.00,0.00,5.00,1.70,34800.00,38400.00,14355.00,6510.00,6280.00,1575.00,14360.00,8000.00,2385.00,3975.00,5695.00,3465.00,1435.00,755.00,45.00,8295.00,1965.00,6325.00,0.00,8295.00,4280.00,4010.00,8295.00,355.00,2615.00,1205.00,1065.00,1155.00,695.00,385.00,820.00,8150.00,5410.00,2740.00,6325.00,7.90,35.50,22.10,1210.00,1310.00,5090.00,1415.00,2200.00,910.00,280.00,285.00,7400.00,6945.00
"T2R","T2R",33.20,30.00,5.00,175.00,10.00,1550.00,9840.00,5.00,0.00,1.50,40800.00,46000.00,17500.00,10990.00,5405.00,1100.00,17495.00,6730.00,3100.00,7665.00,5065.00,3335.00,995.00,710.00,30.00,11610.00,2935.00,8670.00,0.00,11610.00,7375.00,4230.00,11610.00,730.00,3135.00,1470.00,935.00,570.00,1290.00,1165.00,2310.00,11455.00,7680.00,3775.00,8675.00,6.30,35.60,18.00,1360.00,1390.00,7130.00,2235.00,3290.00,970.00,250.00,385.00,9245.00,8500.00
"T2S","T2S",38.40,2140.00,190.00,170.00,315.00,2945.00,2200.00,0.00,0.00,1.80,47200.00,54800.00,14790.00,11520.00,2905.00,360.00,14790.00,3485.00,2995.00,8315.00,2200.00,1525.00,430.00,225.00,25.00,8070.00,3995.00,4075.00,0.00,8070.00,3355.00,4715.00,8070.00,2280.00,2055.00,775.00,840.00,715.00,470.00,480.00,455.00,8005.00,5875.00,2130.00,4075.00,4.20,33.40,19.30,1220.00,1328.00,5125.00,1790.00,2385.00,665.00,145.00,140.00,7290.00,7490.00
"T2T","T2T",36.40,4265.00,1535.00,960.00,1060.00,6405.00,840.00,60.00,0.00,2.00,47600.00,55600.00,30535.00,24125.00,5805.00,600.00,30530.00,6925.00,6635.00,16975.00,4800.00,2615.00,1205.00,945.00,40.00,15135.00,8035.00,7100.00,0.00,15135.00,5015.00,10120.00,15135.00,3310.00,3515.00,1200.00,1465.00,1635.00,1285.00,1390.00,1340.00,15055.00,11145.00,3905.00,7100.00,6.60,34.80,21.40,1200.00,1374.00,10385.00,3500.00,4825.00,1390.00,280.00,390.00,15035.00,15755.00
"T2V","T2V",44.00,6820.00,635.00,1240.00,280.00,3530.00,2275.00,0.00,5.00,2.20,40400.00,45200.00,31795.00,23290.00,8010.00,500.00,31800.00,8920.00,6615.00,16265.00,6300.00,3860.00,1550.00,825.00,60.00,14810.00,8705.00,6105.00,0.00,14810.00,4240.00,10570.00,14810.00,3120.00,7515.00,1725.00,860.00,335.00,590.00,405.00,265.00,14750.00,10945.00,3805.00,6105.00,7.80,39.00,24.20,1250.00,1324.00,10835.00,3155.00,5050.00,1800.00,350.00,495.00,15715.00,16915.00
"T2W","T2W",42.40,10265.00,1210.00,2830.00,170.00,1840.00,5.00,0.00,5.00,2.40,40400.00,45200.00,39755.00,30020.00,9355.00,370.00,39750.00,10205.00,7690.00,21855.00,7300.00,4230.00,1875.00,1080.00,115.00,16320.00,12320.00,4000.00,0.00,16320.00,3765.00,12560.00,16320.00,600.00,9930.00,4435.00,1005.00,185.00,95.00,35.00,35.00,16270.00,13070.00,3200.00,4000.00,8.30,32.40,21.00,1360.00,1430.00,13545.00,2610.00,6550.00,3055.00,650.00,680.00,19740.00,20085.00
"T2X","T2X",37.20,12930.00,1695.00,1955.00,175.00,2555.00,0.00,0.00,0.00,2.80,44000.00,49600.00,54265.00,37480.00,16340.00,445.00,54270.00,17420.00,10910.00,25935.00,14975.00,10255.00,3090.00,1470.00,160.00,19345.00,16150.00,3190.00,0.00,19345.00,4000.00,15350.00,19345.00,100.00,2080.00,2690.00,2425.00,1250.00,2685.00,3425.00,4690.00,19305.00,15285.00,4020.00,3195.00,7.70,34.70,19.30,1440.00,1542.00,19855.00,3575.00,8625.00,5245.00,1315.00,1100.00,26990.00,27695.00
"T2Y","T2Y",40.40,15050.00,950.00,1380.00,215.00,3325.00,15.00,0.00,5.00,2.90,39200.00,44000.00,59760.00,32150.00,26805.00,805.00,59765.00,28140.00,11640.00,19985.00,25015.00,17550.00,4865.00,2395.00,205.00,20965.00,17200.00,3765.00,0.00,20965.00,5010.00,15960.00,20965.00,105.00,485.00,3095.00,6225.00,5550.00,4330.00,820.00,350.00,20890.00,16680.00,4215.00,3765.00,3.50,34.20,19.80,1520.00,1602.00,22245.00,3770.00,9245.00,6510.00,1380.00,1335.00,29405.00,30795.00
"T2Z","T2Z",36.80,18135.00,1085.00,2820.00,60.00,2615.00,5.00,0.00,5.00,2.80,46000.00,52800.00,68695.00,51025.00,17195.00,475.00,68695.00,18270.00,13575.00,36845.00,15505.00,9215.00,4150.00,2065.00,75.00,24720.00,20900.00,3820.00,0.00,24720.00,5495.00,19225.00,24720.00,50.00,270.00,1985.00,7550.00,4200.00,5390.00,4340.00,935.00,24665.00,20140.00,4525.00,3820.00,2.50,29.50,12.70,1700.00,1700.00,26780.00,6100.00,12765.00,5430.00,1170.00,1315.00,34390.00,34635.00
"T3A","T3A",43.60,13450.00,955.00,1765.00,145.00,1740.00,735.00,0.00,0.00,2.70,39200.00,42800.00,50885.00,29860.00,19670.00,1360.00,50885.00,21625.00,11645.00,17615.00,16530.00,10635.00,4205.00,1565.00,125.00,18840.00,14780.00,4060.00,0.00,18840.00,3640.00,15200.00,18840.00,350.00,6305.00,3560.00,6790.00,1165.00,245.00,265.00,170.00,18800.00,15150.00,3655.00,4060.00,5.30,34.80,17.00,1480.00,1516.00,15280.00,2825.00,7765.00,3365.00,700.00,630.00,25310.00,25930.00
"T3B","T3B",42.80,8740.00,1325.00,1975.00,635.00,2150.00,660.00,5.00,480.00,2.30,41600.00,46400.00,36910.00,29210.00,7160.00,535.00,36910.00,8135.00,7485.00,21285.00,5335.00,3175.00,1350.00,760.00,45.00,15790.00,11195.00,4595.00,0.00,15790.00,2925.00,12860.00,15790.00,1935.00,7375.00,1535.00,1645.00,905.00,575.00,585.00,1235.00,15680.00,12330.00,3355.00,4600.00,11.00,37.20,25.40,1250.00,1330.00,11775.00,2705.00,5185.00,2850.00,475.00,560.00,18535.00,19595.00
"T3C","T3C",36.40,3135.00,545.00,465.00,870.00,3760.00,2890.00,5.00,0.00,2.00,37600.00,41200.00,23770.00,16075.00,6955.00,735.00,23770.00,8070.00,4605.00,11100.00,6050.00,2885.00,1315.00,1780.00,70.00,11700.00,5020.00,6685.00,0.00,11700.00,3960.00,7740.00,11700.00,3465.00,3450.00,1220.00,825.00,595.00,750.00,640.00,760.00,11635.00,8265.00,3365.00,6680.00,8.90,36.20,22.30,1250.00,1276.00,8700.00,2105.00,4070.00,1675.00,360.00,480.00,11865.00,12280.00
"T3E","T3E",38.80,7095.00,1745.00,3330.00,1200.00,4140.00,880.00,50.00,0.00,2.30,41600.00,46800.00,41640.00,31945.00,9100.00,600.00,41635.00,10290.00,8795.00,22555.00,7365.00,4265.00,1700.00,1260.00,135.00,18450.00,11110.00,7340.00,0.00,18450.00,5070.00,13385.00,18450.00,4190.00,7025.00,1515.00,1345.00,835.00,1060.00,1175.00,1305.00,18335.00,13890.00,4440.00,7345.00,16.90,35.70,24.40,1250.00,1332.00,13950.00,3980.00,6715.00,2255.00,450.00,555.00,20395.00,21940.00
"T3G","T3G",41.60,14915.00,840.00,2080.00,155.00,2440.00,145.00,5.00,0.00,2.80,40400.00,45200.00,56890.00,35705.00,20230.00,950.00,56890.00,21940.00,12290.00,22660.00,17600.00,12175.00,3670.00,1600.00,160.00,20595.00,17140.00,3450.00,0.00,20595.00,4280.00,16310.00,20595.00,165.00,2405.00,3225.00,6820.00,4980.00,1995.00,785.00,215.00,20555.00,16900.00,3655.00,3455.00,5.50,32.20,16.40,1580.00,1620.00,18300.00,3470.00,7785.00,4995.00,1125.00,925.00,27945.00,29255.00
"T3H","T3H",41.60,17270.00,1830.00,2985.00,20.00,2615.00,825.00,0.00,0.00,2.80,48400.00,54800.00,71505.00,46810.00,23505.00,1185.00,71510.00,25710.00,15875.00,29925.00,20355.00,14320.00,3975.00,1900.00,160.00,25540.00,21865.00,3670.00,0.00,25540.00,7340.00,18200.00,25540.00,180.00,1470.00,3460.00,6195.00,6305.00,3900.00,2820.00,1205.00,25400.00,20335.00,5070.00,3675.00,4.60,38.90,17.70,1740.00,1880.00,19550.00,3565.00,9600.00,4900.00,730.00,760.00,34980.00,37020.00
"T3J","T3J",33.60,14605.00,1090.00,1600.00,2375.00,1450.00,0.00,0.00,0.00,3.70,29800.00,31600.00,78615.00,30345.00,44430.00,3840.00,78620.00,48800.00,20250.00,9565.00,42740.00,18515.00,17640.00,6030.00,560.00,21030.00,15705.00,5325.00,0.00,21030.00,3195.00,17835.00,21030.00,230.00,2125.00,3855.00,4060.00,4275.00,3170.00,1640.00,1680.00,20950.00,15835.00,5110.00,5320.00,8.60,27.40,17.70,1370.00,1352.00,31450.00,4615.00,14420.00,8400.00,1915.00,2100.00,39840.00,38990.00
"T3K","T3K",39.20,19305.00,2090.00,2675.00,275.00,2770.00,0.00,0.00,0.00,2.90,37600.00,41200.00,78765.00,45855.00,31975.00,940.00,78765.00,33460.00,18755.00,26550.00,28775.00,15235.00,8880.00,4380.00,280.00,27120.00,21555.00,5565.00,0.00,27120.00,5435.00,21685.00,27120.00,175.00,2965.00,4165.00,7900.00,4755.00,4545.00,2075.00,530.00,27030.00,21555.00,5475.00,5565.00,4.90,29.90,15.60,1620.00,1592.00,28300.00,4885.00,14190.00,6600.00,1220.00,1400.00,39145.00,40000.00
"T3L","T3L",41.20,8860.00,405.00,495.00,15.00,490.00,5.00,0.00,0.00,2.90,50000.00,57200.00,29855.00,22475.00,7130.00,255.00,29855.00,7850.00,6315.00,15695.00,5890.00,4050.00,1380.00,450.00,20.00,10270.00,9295.00,970.00,0.00,10270.00,1360.00,8905.00,10270.00,50.00,210.00,1305.00,3525.00,3035.00,1365.00,445.00,340.00,10230.00,8705.00,1530.00,970.00,0.00,36.30,12.70,1900.00,1976.00,8820.00,1445.00,3965.00,2530.00,555.00,330.00,14820.00,15205.00
"T3M","T3M",35.20,12530.00,1675.00,1755.00,110.00,3715.00,125.00,0.00,0.00,2.80,50400.00,58400.00,56385.00,40165.00,15605.00,615.00,56385.00,16740.00,11635.00,28015.00,14565.00,9760.00,3335.00,1340.00,135.00,19890.00,15980.00,3905.00,0.00,19890.00,5005.00,14890.00,19890.00,105.00,30.00,20.00,385.00,1750.00,3995.00,6825.00,6775.00,19840.00,15660.00,4180.00,3910.00,0.80,35.80,13.30,1680.00,1738.00,20110.00,4090.00,9145.00,4985.00,975.00,910.00,27840.00,28860.00
"T3N","T3N",32.00,4610.00,850.00,1395.00,315.00,2795.00,15.00,0.00,0.00,3.30,35200.00,38400.00,33160.00,12170.00,19845.00,1145.00,33160.00,21155.00,8805.00,3195.00,19450.00,10240.00,6980.00,2055.00,175.00,10065.00,7395.00,2670.00,0.00,10065.00,4155.00,5910.00,10065.00,45.00,35.00,30.00,50.00,80.00,740.00,3185.00,5890.00,10045.00,6920.00,3125.00,2665.00,1.30,35.10,18.00,1420.00,1474.00,14190.00,2310.00,6725.00,3615.00,680.00,870.00,16570.00,16970.00
"T3P","T3P",33.60,6540.00,665.00,1060.00,35.00,120.00,275.00,0.00,5.00,3.10,45600.00,51600.00,27160.00,14700.00,12010.00,445.00,27155.00,12690.00,7360.00,7100.00,11480.00,7350.00,2975.00,1065.00,85.00,8660.00,7685.00,975.00,0.00,8660.00,1295.00,7365.00,8660.00,25.00,55.00,25.00,190.00,690.00,1160.00,2670.00,3845.00,8625.00,6585.00,2040.00,975.00,2.60,35.40,13.20,1900.00,1880.00,9690.00,1150.00,4540.00,3105.00,485.00,415.00,13610.00,14060.00
"T3R","T3R",35.20,7585.00,215.00,1740.00,50.00,1320.00,530.00,0.00,0.00,3.00,44000.00,49600.00,33975.00,18255.00,15135.00,580.00,33975.00,16060.00,8395.00,9530.00,14210.00,9695.00,3205.00,1190.00,115.00,11420.00,9140.00,2280.00,0.00,11420.00,3670.00,7755.00,11420.00,55.00,250.00,150.00,465.00,1025.00,1930.00,3520.00,4020.00,11355.00,8650.00,2705.00,2280.00,2.60,34.10,16.80,1490.00,1602.00,11825.00,1760.00,5260.00,3505.00,640.00,660.00,17500.00,17460.00
"T3S","T3S",48.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,36400.00,40400.00,275.00,225.00,50.00,0.00,275.00,50.00,80.00,140.00,45.00,20.00,15.00,0.00,0.00,105.00,75.00,25.00,0.00,105.00,0.00,105.00,105.00,10.00,25.00,10.00,25.00,15.00,15.00,0.00,0.00,105.00,70.00,35.00,25.00,0.00,0.00,0.00,,2200.00,100.00,20.00,60.00,10.00,0.00,10.00,155.00,130.00
"T3Z","T3Z",46.80,3270.00,260.00,0.00,5.00,10.00,0.00,0.00,15.00,3.00,58800.00,69500.00,10595.00,8690.00,1875.00,35.00,10595.00,2175.00,2265.00,6155.00,1265.00,800.00,375.00,90.00,0.00,3590.00,3390.00,205.00,0.00,3590.00,465.00,3130.00,3590.00,90.00,430.00,355.00,975.00,630.00,435.00,280.00,390.00,3510.00,2945.00,565.00,195.00,0.00,21.10,14.30,1800.00,2280.00,2605.00,435.00,1040.00,810.00,175.00,140.00,5390.00,5205.00
"T4A","T4A",37.20,5485.00,185.00,495.00,20.00,850.00,0.00,0.00,150.00,2.80,44400.00,50400.00,19945.00,17165.00,2705.00,75.00,19950.00,2940.00,3320.00,13685.00,2275.00,1255.00,675.00,325.00,20.00,7190.00,5930.00,1255.00,0.00,7190.00,1050.00,6135.00,7190.00,135.00,1135.00,625.00,1145.00,565.00,1115.00,1440.00,1030.00,7075.00,5755.00,1320.00,1245.00,2.80,31.00,16.60,1500.00,1612.00,7810.00,2315.00,2265.00,2280.00,585.00,360.00,9985.00,9955.00
"T4B","T4B",35.20,13030.00,1430.00,3335.00,75.00,2415.00,45.00,70.00,65.00,2.80,44400.00,50400.00,57920.00,47375.00,10225.00,325.00,57925.00,11010.00,10255.00,36650.00,9090.00,5115.00,2790.00,1055.00,125.00,20510.00,16155.00,4355.00,0.00,20510.00,4550.00,15960.00,20510.00,255.00,1485.00,1090.00,2230.00,2815.00,4155.00,4795.00,3675.00,20380.00,15995.00,4380.00,4350.00,1.40,37.00,20.30,1500.00,1608.00,22520.00,6385.00,7000.00,6295.00,1720.00,1110.00,28860.00,29190.00
"T4C","T4C",40.00,9070.00,1745.00,1800.00,110.00,1215.00,0.00,5.00,15.00,2.60,46000.00,52400.00,36360.00,30960.00,5210.00,190.00,36360.00,5865.00,5810.00,24690.00,4225.00,2935.00,1100.00,180.00,10.00,13955.00,11820.00,2135.00,0.00,13955.00,2715.00,11240.00,13955.00,340.00,1380.00,795.00,2750.00,980.00,1995.00,3180.00,2520.00,13770.00,11210.00,2560.00,2125.00,4.70,41.50,23.40,1480.00,1522.00,13095.00,4430.00,2255.00,3150.00,2105.00,1160.00,18380.00,18950.00
"T4E","T4E",47.20,1635.00,5.00,10.00,5.00,65.00,0.00,0.00,225.00,2.60,41600.00,46800.00,5180.00,4735.00,425.00,20.00,5180.00,460.00,840.00,3880.00,295.00,225.00,60.00,10.00,0.00,1990.00,1710.00,285.00,0.00,1990.00,15.00,1970.00,1990.00,160.00,415.00,280.00,470.00,180.00,145.00,150.00,180.00,1770.00,1445.00,320.00,280.00,0.00,28.30,13.70,1270.00,1330.00,1915.00,530.00,940.00,285.00,30.00,135.00,2650.00,2580.00
"T4G","T4G",45.20,3470.00,290.00,255.00,55.00,530.00,0.00,5.00,520.00,2.40,37600.00,41200.00,12435.00,11395.00,960.00,80.00,12435.00,1120.00,1760.00,9560.00,715.00,505.00,190.00,25.00,0.00,5205.00,4040.00,1160.00,0.00,5205.00,410.00,4790.00,5205.00,695.00,1560.00,695.00,790.00,415.00,420.00,365.00,265.00,4790.00,3940.00,850.00,1140.00,6.60,35.50,9.40,1100.00,1148.00,4695.00,2045.00,1125.00,985.00,215.00,330.00,6930.00,6440.00
"T4H","T4H",43.60,3245.00,370.00,190.00,165.00,525.00,0.00,15.00,280.00,2.40,36400.00,40000.00,11515.00,10310.00,1120.00,80.00,11515.00,1245.00,1800.00,8470.00,820.00,570.00,210.00,35.00,0.00,4780.00,3600.00,1180.00,0.00,4780.00,465.00,4315.00,4780.00,545.00,1165.00,580.00,835.00,470.00,560.00,375.00,240.00,4485.00,3655.00,830.00,1170.00,5.60,34.80,6.60,1200.00,1216.00,4680.00,2595.00,1015.00,525.00,230.00,315.00,5785.00,6050.00
"T4J","T4J",40.40,3350.00,165.00,85.00,120.00,500.00,0.00,5.00,235.00,2.50,38000.00,42000.00,11200.00,9845.00,1265.00,95.00,11200.00,1430.00,1860.00,7920.00,1060.00,825.00,225.00,10.00,0.00,4480.00,3485.00,975.00,15.00,4480.00,200.00,4275.00,4480.00,905.00,1205.00,605.00,595.00,250.00,435.00,290.00,190.00,4130.00,3480.00,645.00,950.00,13.20,26.70,8.10,1000.00,1098.00,4505.00,2385.00,880.00,670.00,265.00,305.00,5600.00,5790.00
"T4L","T4L",40.40,4580.00,470.00,255.00,120.00,705.00,0.00,15.00,455.00,2.60,38800.00,42800.00,17165.00,15170.00,1895.00,100.00,17165.00,2135.00,2765.00,12265.00,1520.00,980.00,415.00,100.00,20.00,6710.00,5110.00,1595.00,0.00,6710.00,470.00,6235.00,6710.00,755.00,1490.00,760.00,1160.00,640.00,715.00,720.00,470.00,6440.00,5220.00,1220.00,1590.00,11.30,31.60,14.20,1210.00,1252.00,6505.00,2705.00,2180.00,1025.00,260.00,340.00,8340.00,8805.00
"T4M","T4M",31.20,2005.00,145.00,365.00,45.00,140.00,0.00,5.00,35.00,2.80,46800.00,53600.00,7770.00,7185.00,545.00,40.00,7765.00,635.00,920.00,6210.00,490.00,280.00,140.00,75.00,0.00,2780.00,2200.00,575.00,0.00,2780.00,225.00,2555.00,2780.00,40.00,40.00,20.00,120.00,345.00,670.00,1015.00,540.00,2760.00,2215.00,545.00,580.00,2.60,33.60,9.60,1560.00,1535.00,3485.00,960.00,1580.00,545.00,120.00,280.00,3880.00,3875.00
"T4N","T4N",40.40,5785.00,650.00,1205.00,960.00,4925.00,590.00,30.00,85.00,2.10,32800.00,35600.00,29635.00,24845.00,4445.00,345.00,29635.00,5015.00,4535.00,20085.00,3840.00,2255.00,810.00,765.00,10.00,14150.00,6935.00,7215.00,0.00,14150.00,2235.00,11915.00,14150.00,2720.00,6190.00,1615.00,1555.00,645.00,740.00,355.00,330.00,14055.00,10220.00,3835.00,7205.00,11.90,38.70,25.40,1000.00,1090.00,11225.00,5760.00,3580.00,1055.00,305.00,520.00,15190.00,15395.00
"T4P","T4P",37.20,6735.00,1410.00,1655.00,315.00,1955.00,0.00,0.00,795.00,2.60,38000.00,42400.00,33140.00,26255.00,6610.00,270.00,33135.00,7090.00,4770.00,21275.00,6090.00,4020.00,1295.00,725.00,55.00,12905.00,8975.00,3930.00,0.00,12905.00,2035.00,10870.00,12905.00,180.00,3020.00,2310.00,1570.00,1600.00,1885.00,1575.00,760.00,12880.00,10370.00,2515.00,3925.00,8.40,30.10,16.20,1230.00,1263.00,13955.00,6535.00,5485.00,1090.00,260.00,580.00,16750.00,17015.00
"T4R","T4R",38.80,9280.00,1215.00,1215.00,220.00,1645.00,5.00,0.00,170.00,2.60,44000.00,49600.00,35940.00,30220.00,5495.00,225.00,35945.00,5930.00,5110.00,24905.00,4840.00,3070.00,1165.00,535.00,75.00,13790.00,10595.00,3200.00,0.00,13790.00,1890.00,11895.00,13790.00,140.00,1610.00,1815.00,2610.00,3180.00,2410.00,1340.00,680.00,13755.00,11405.00,2345.00,3195.00,3.30,31.90,13.20,1330.00,1408.00,15650.00,6265.00,6855.00,1450.00,360.00,730.00,18130.00,18890.00
"T4S","T4S",36.80,5625.00,420.00,885.00,245.00,560.00,140.00,5.00,265.00,2.50,42000.00,47200.00,20180.00,18765.00,1330.00,80.00,20180.00,1515.00,2510.00,16155.00,1025.00,675.00,295.00,40.00,15.00,8050.00,5820.00,2235.00,0.00,8050.00,1070.00,6985.00,8050.00,480.00,1030.00,610.00,1640.00,965.00,1370.00,1120.00,830.00,8015.00,6275.00,1740.00,2230.00,2.50,34.90,15.40,1360.00,1372.00,8360.00,2515.00,3195.00,1470.00,420.00,755.00,10230.00,10355.00
"T4T","T4T",39.60,3580.00,325.00,95.00,40.00,365.00,0.00,10.00,720.00,2.50,36000.00,39200.00,13275.00,12430.00,790.00,60.00,13275.00,900.00,1640.00,10735.00,615.00,465.00,145.00,10.00,0.00,5265.00,3810.00,1065.00,390.00,5265.00,180.00,5085.00,5265.00,440.00,1550.00,700.00,1005.00,415.00,530.00,450.00,170.00,4470.00,3735.00,740.00,1035.00,8.20,31.70,28.40,1000.00,1098.00,4785.00,2695.00,1095.00,385.00,195.00,415.00,6595.00,6700.00
"T4V","T4V",43.60,5590.00,565.00,455.00,200.00,1605.00,60.00,10.00,190.00,2.30,37200.00,41200.00,19675.00,17575.00,1905.00,195.00,19675.00,2280.00,2885.00,14510.00,1535.00,1030.00,405.00,90.00,10.00,8705.00,5890.00,2810.00,0.00,8705.00,775.00,7930.00,8705.00,1285.00,2840.00,920.00,1095.00,675.00,905.00,595.00,395.00,8570.00,6725.00,1845.00,2810.00,13.70,39.90,22.20,1080.00,1140.00,7770.00,5020.00,1125.00,650.00,380.00,590.00,9720.00,10440.00
"T4X","T4X",36.40,7275.00,465.00,445.00,20.00,460.00,0.00,0.00,125.00,3.00,48800.00,56000.00,26240.00,22450.00,3610.00,175.00,26240.00,3995.00,4390.00,17855.00,3040.00,1675.00,1060.00,270.00,25.00,8780.00,7720.00,1065.00,0.00,8780.00,445.00,8330.00,8780.00,205.00,1250.00,840.00,1195.00,765.00,1590.00,1615.00,1310.00,8580.00,7035.00,1555.00,1060.00,10.40,35.80,20.30,1570.00,1588.00,10285.00,2125.00,4080.00,2660.00,815.00,605.00,13285.00,13165.00
"T5A","T5A",38.00,5395.00,755.00,3385.00,125.00,3530.00,165.00,0.00,5.00,2.50,36000.00,39200.00,33980.00,23895.00,9685.00,395.00,33975.00,10330.00,7020.00,16625.00,8130.00,3085.00,2100.00,2835.00,115.00,13385.00,8080.00,5300.00,0.00,13385.00,4350.00,9035.00,13385.00,630.00,6790.00,1755.00,1705.00,950.00,840.00,370.00,340.00,13335.00,10095.00,3240.00,5305.00,11.20,35.10,25.90,1250.00,1298.00,11945.00,2555.00,5260.00,2700.00,615.00,815.00,17015.00,17410.00
